	GO_CATEGORY	VAL	p
2109	GO:0007507	4.210714285714281	0.003
585	GO:0042098	4.1960000000000015	
1497	GO:0070664	4.172333333333337	
3092	GO:0050764	4.169133333333334	0.001
825	GO:0071453	4.165333333333336	
1711	GO:0030217	4.1616666666666635	0.003
830	GO:0007179	4.156333333333337	
1641	GO:0002221	4.155000000000002	
669	GO:0050804	4.150742424242432	0.001
2926	GO:0004866	4.147733333333337	0.003
655	GO:0099177	4.140603535353543	0.001
3017	GO:0030336	4.1368714285714265	0.003
778	GO:0031667	4.132323809523794	0.001
1242	GO:0050871	4.128916666666661	0.003
2424	GO:0019209	4.126666666666669	0.001
1935	GO:0050767	4.125641666666682	0.001
1225	GO:0009749	4.114466666666669	0.001
1712	GO:0030662	4.107800000000001	0.001
2922	GO:0030414	4.100400000000003	0.003
1716	GO:0051235	4.099800000000003	0.001
761	GO:0007162	4.096125000000018	0.001
4044	GO:0010717	4.095466666666669	0.001
2317	GO:0010212	4.081400000000002	0.003
1539	GO:0001217	4.081073809523806	0.003
2861	GO:1902903	4.0804714285714265	0.003
2221	GO:0006665	4.0799333333333365	0.002
1419	GO:2001020	4.079880952380946	0.003
416	GO:0009967	4.079022856104172	
770	GO:0044087	4.078582844932853	
2924	GO:0061135	4.071800000000001	0.003
3956	GO:2000503	4.0680000000000005	
867	GO:0044092	4.05632512765015	
3851	GO:2000547	4.056	
562	GO:0050790	4.053484583802327	
705	GO:0045089	4.052266666666672	0.002
1426	GO:0090150	4.05066666666667	
4105	GO:0031730	4.047	
1267	GO:0097193	4.04626666666667	0.002
1424	GO:2000045	4.0424666666666695	0.003
304	GO:0002429	4.037949999999999	0.001
294	GO:0002757	4.037949999999999	0.001
2006	GO:0090066	4.035436111111124	0.004
1347	GO:0010817	4.034361471861483	0.001
23	GO:0015671	4.034	
3013	GO:2000146	4.025171428571427	0.003
1500	GO:0045917	4.023	
1489	GO:0051250	4.017880952380944	0.005
3103	GO:0010573	4.0135	
3852	GO:0002606	4.011	
3665	GO:0031649	4.0105	
1238	GO:0071316	4.005	
966	GO:0030522	4.000600000000003	0.002
2062	GO:0022898	3.998499999999993	0.004
1588	GO:0043922	3.998	
212	GO:0016494	3.9945	
3845	GO:0001768	3.9935	
987	GO:0001952	3.987933333333337	0.002
902	GO:0070102	3.987	
2419	GO:0008083	3.9864166666666576	0.003
1941	GO:0051960	3.9861333333333175	
1233	GO:0071496	3.985695238095236	0.005
703	GO:0034765	3.985536507936493	0.004
515	GO:0043274	3.9845	
803	GO:0062012	3.9824714285714267	0.004
3838	GO:2000669	3.9805	
3812	GO:0001767	3.9775	
3822	GO:0002579	3.9760000000000004	
48	GO:0015669	3.975	
1752	GO:0098543	3.9730000000000003	
2147	GO:0090184	3.972	
3806	GO:0002604	3.972	
574	GO:0019904	3.967833694083705	0.002
3079	GO:0050768	3.967800000000002	0.001
819	GO:0038128	3.9675	
3849	GO:2000668	3.9645	
3722	GO:0009792	3.959499999999992	0.003
775	GO:0033043	3.956345114607636	
3840	GO:0034695	3.9485	
311	GO:0006957	3.9475	
687	GO:0032989	3.9406666666666608	0.004
375	GO:0032990	3.9406666666666608	0.004
1004	GO:0008289	3.9388987734487535	
659	GO:2000377	3.9379333333333366	0.002
554	GO:0010243	3.936137454212474	
529	GO:0098772	3.935149084601676	
2969	GO:0048143	3.9345	
2859	GO:1902004	3.9345	
2263	GO:0035234	3.928	
2976	GO:0060252	3.928	
3611	GO:0002446	3.925	
657	GO:0036120	3.924	
3151	GO:0031650	3.924	
3730	GO:0060571	3.924	
1420	GO:1901987	3.921828571428568	0.004
232	GO:0006898	3.9216666666666717	
939	GO:0042592	3.9211053613053712	
2810	GO:1902993	3.92	
2009	GO:0007154	3.9197275613275404	
2235	GO:0009651	3.917	
3036	GO:0051961	3.9158000000000026	0.001
2457	GO:1901550	3.9155	
2455	GO:1903140	3.9155	
3369	GO:0006027	3.9145	
3798	GO:0034694	3.9139999999999997	
2561	GO:0007617	3.9130000000000003	
901	GO:0009991	3.9116603174603033	0.002
503	GO:0006468	3.9113985867074175	0.001
3042	GO:0034116	3.9105	
3828	GO:0010560	3.909	
1209	GO:0045597	3.906922244422231	
3958	GO:2000561	3.9055	
2956	GO:0010829	3.905	
4355	GO:0046688	3.905	
3831	GO:1903020	3.904	
1415	GO:1902806	3.902600000000005	0.005
447	GO:0010033	3.902134741357065	
3108	GO:0001816	3.9019999999999997	
349	GO:0002923	3.9005	
3062	GO:0045667	3.898133333333337	0.001
224	GO:0042127	3.8972690419229936	
3364	GO:0006026	3.8935	
33	GO:0019825	3.8885	
3801	GO:0002577	3.888	
3192	GO:1901136	3.8874999999999935	0.005
2102	GO:0015850	3.8847333333333367	0.005
2166	GO:0042551	3.8845	
1585	GO:0070412	3.8845	
3090	GO:1903798	3.883	
3575	GO:0002444	3.8815	
3126	GO:0010888	3.8810000000000002	
3779	GO:0044344	3.8765	
1865	GO:0098581	3.8765	
765	GO:0060249	3.8762499999999953	0.005
3152	GO:0070920	3.8745	
2602	GO:0019098	3.8739999999999997	
406	GO:0022604	3.873249999999992	0.004
128	GO:2000026	3.8724656216332622	
1478	GO:0045589	3.872	
2463	GO:0004175	3.8716714285714273	0.003
606	GO:0106027	3.8710000000000004	
776	GO:0051972	3.87	
319	GO:0030098	3.867673809523806	0.003
2220	GO:0010623	3.8675	
1520	GO:0001525	3.8666714285714248	0.005
1706	GO:0050792	3.866428571428563	0.004
3905	GO:0072678	3.866	
3189	GO:0005798	3.8635	
933	GO:0031954	3.862	
474	GO:0010647	3.8603260240146637	
610	GO:0048471	3.853916666666674	
3051	GO:0019915	3.853	
645	GO:0044297	3.851930555555569	0.006999999999999999
2973	GO:2001240	3.8489999999999998	
2972	GO:1901099	3.8489999999999998	
2150	GO:0033630	3.8485	
570	GO:0023056	3.8467305404132985	
3725	GO:0009790	3.845416666666658	0.004
3788	GO:0071774	3.8415	
2459	GO:0008236	3.8357333333333368	0.003
2802	GO:1902003	3.8355	
2031	GO:0032409	3.8354166666666587	0.006
3069	GO:1904996	3.835	
2033	GO:0050995	3.83375	0.001
1378	GO:1902230	3.83	
2078	GO:0032770	3.8255	
1773	GO:0009595	3.823	
1988	GO:0045598	3.819733333333338	0.005
875	GO:0030518	3.81925	0.001
1215	GO:1903532	3.819042857142853	0.008
3856	GO:0010559	3.8175	
2589	GO:1901617	3.8167333333333375	0.003
1346	GO:0046902	3.8155	
1265	GO:0009259	3.814511904761897	0.006999999999999999
3068	GO:0060251	3.8110000000000004	
2460	GO:0017171	3.810400000000003	0.003
3377	GO:0030838	3.8089999999999997	
1548	GO:0031099	3.8089333333333375	0.002
370	GO:0030900	3.8075	
196	GO:0042119	3.807	
719	GO:0050877	3.8069130452880486	
3678	GO:0001659	3.8045	
688	GO:1903426	3.804	
1656	GO:0038187	3.804	
2844	GO:1902991	3.802	
1446	GO:0045596	3.798179292929308	
1662	GO:0001530	3.793	
1021	GO:0034405	3.7925	
1360	GO:0045577	3.7925	
3969	GO:0002726	3.7915	
216	GO:0002437	3.7905	0.002
1359	GO:0019693	3.7895952380952314	0.008
1412	GO:1902229	3.7895	
1544	GO:0034976	3.7880000000000043	0.006
2950	GO:0060964	3.785	
856	GO:0032570	3.78275	0.001
3805	GO:1903018	3.7805	
3125	GO:1900368	3.7765	
1697	GO:0045639	3.774133333333335	0.002
386	GO:0002218	3.7739999999999996	
3180	GO:0005507	3.7739999999999996	
2899	GO:0046683	3.7735238095238	0.012
1193	GO:0007601	3.7723333333333366	0.006
362	GO:0006958	3.7712000000000048	0.004
3186	GO:0009988	3.76975	0.001
2234	GO:0006643	3.769400000000004	0.003
1303	GO:0021987	3.76925	0.001
3917	GO:2000516	3.7655	
3927	GO:0002825	3.7615	
154	GO:0006950	3.7598382381101945	
2468	GO:0045601	3.7585	0.002
2104	GO:0008038	3.758	
548	GO:0007610	3.755619047619056	
2167	GO:0090183	3.75425	0.001
2504	GO:0051302	3.7516000000000065	0.009000000000000001
1186	GO:0050953	3.746666666666671	0.006
1670	GO:0030666	3.745400000000003	0.003
3123	GO:0060966	3.7435	
1245	GO:0090559	3.7425	
1931	GO:1901605	3.7414666666666703	0.002
793	GO:1904707	3.734	
3943	GO:0046640	3.73125	0.001
838	GO:0099601	3.7289999999999996	
608	GO:0019898	3.7274000000000047	0.009000000000000001
484	GO:0051129	3.720103174603184	
1638	GO:0010008	3.718927777777791	0.003
3967	GO:0002724	3.71875	0.001
229	GO:0031623	3.7185	
2828	GO:0034248	3.7175357142857117	0.008
832	GO:1902743	3.716	0.002
2376	GO:0071887	3.7155	
4302	GO:1903793	3.7145	
1680	GO:0048524	3.7135	
496	GO:1902531	3.7127858004182035	
935	GO:0008134	3.7091038961039002	0.001
1631	GO:0031663	3.70675	0.001
327	GO:0042100	3.705	
2422	GO:1905332	3.701	0.002
2819	GO:0030301	3.70075	0.001
1571	GO:0043524	3.697600000000005	0.003
2289	GO:0010332	3.6975	
924	GO:0051602	3.6955	0.002
1919	GO:0045930	3.6954000000000047	0.003
1515	GO:0000791	3.6945	
334	GO:0006956	3.693666666666672	0.005
300	GO:0048585	3.692024346894941	
679	GO:0097110	3.6910000000000003	
2307	GO:0034767	3.689733333333337	0.009000000000000001
3598	GO:0001906	3.68825	0.001
649	GO:0031234	3.687	
1335	GO:0016485	3.6792000000000074	0.006
198	GO:0003018	3.677638888888884	0.006999999999999999
976	GO:0043401	3.67625	0.001
2572	GO:0048562	3.675466666666672	0.002
359	GO:0002707	3.674	
159	GO:0048584	3.6736173030290113	
2961	GO:0045668	3.67025	0.001
2781	GO:0046824	3.6689999999999996	
1928	GO:0016811	3.668	
3052	GO:0010596	3.66575	0.003
2283	GO:0048592	3.6655	
613	GO:0004715	3.6635	
430	GO:1904062	3.6610095238095215	0.009000000000000001
475	GO:0038093	3.66045	0.003
2891	GO:0014074	3.6546845238095154	0.013000000000000001
1479	GO:0050868	3.646466666666672	0.008
3023	GO:0045599	3.6455	0.002
1086	GO:0044057	3.6429256493506577	0.006
3415	GO:0032273	3.6415	
1040	GO:0007173	3.6391	0.001
3817	GO:0001954	3.6385	
1418	GO:2001238	3.636	
1194	GO:0007600	3.635122222222237	0.006
600	GO:0071230	3.6335	
1860	GO:0032735	3.6325	
1985	GO:0046324	3.62075	0.001
1536	GO:0001936	3.6205714285714334	0.011000000000000001
2264	GO:0090596	3.6135	
2131	GO:0060429	3.6119333333333365	0.006999999999999999
2718	GO:0070169	3.61175	0.001
2702	GO:0110151	3.61175	0.001
3066	GO:0060688	3.61125	0.001
1251	GO:0007006	3.61	
747	GO:0051117	3.60875	0.001
2228	GO:0035966	3.6085	0.002
3102	GO:0010608	3.6078928571428537	0.006999999999999999
1213	GO:0051047	3.605714285714281	0.011000000000000001
1406	GO:2001021	3.603	
2429	GO:0031093	3.6025	
1523	GO:0060395	3.596	
1323	GO:0008630	3.59575	0.001
2614	GO:0007568	3.5946000000000065	0.008
376	GO:0071229	3.5945	
801	GO:0061138	3.5918666666666703	0.009000000000000001
984	GO:0038127	3.5906	0.001
853	GO:0031589	3.5900000000000047	0.006
489	GO:0070301	3.58975	0.001
4040	GO:0010718	3.5895	
1159	GO:0005882	3.589	
3397	GO:0120032	3.5867714285714336	0.006999999999999999
1454	GO:0002701	3.5865	
2023	GO:0051353	3.5865	
824	GO:0001894	3.5841333333333365	0.006999999999999999
2056	GO:0048167	3.5831333333333366	0.006
2238	GO:0009566	3.582	
1857	GO:0032715	3.5795	
1580	GO:0048146	3.57675	0.001
2788	GO:0015918	3.5765	0.002
1847	GO:0060759	3.575400000000005	0.008
1071	GO:2000241	3.5732000000000066	0.011000000000000001
887	GO:1904705	3.573	
1894	GO:0045786	3.57109523809523	0.006999999999999999
2395	GO:0042058	3.571	
1576	GO:0017053	3.56825	0.003
2322	GO:0048872	3.56786666666667	0.004
2850	GO:0006869	3.5675595238095172	0.01
2458	GO:1903034	3.567533333333337	0.005
2988	GO:0010633	3.56625	0.003
3745	GO:0008013	3.56525	0.003
1081	GO:2000243	3.56125	0.001
2275	GO:0002260	3.5585	
1422	GO:0051668	3.556685714285712	0.005
2165	GO:0033628	3.55575	0.003
312	GO:0002704	3.5545	0.002
3288	GO:0042445	3.5495714285714324	0.006999999999999999
1852	GO:0070371	3.54835	0.002
817	GO:0031966	3.5459250000000133	0.004
1621	GO:0032481	3.5445	
2456	GO:0061045	3.5439999999999996	
3145	GO:0032890	3.54325	0.001
898	GO:0009887	3.538432900432908	0.001
1744	GO:0002762	3.5375	
428	GO:0065009	3.5371073390044097	
1062	GO:0014910	3.5305	0.002
594	GO:0071560	3.529	0.004
2404	GO:1901184	3.528	
986	GO:0050839	3.5262944444444613	0.006999999999999999
1317	GO:1901135	3.5210910173159977	
3602	GO:0002275	3.52075	0.001
2624	GO:0071466	3.511	0.002
1069	GO:0000079	3.5107	0.002
1993	GO:0008286	3.50575	0.002
2333	GO:0051087	3.5039999999999996	0.002
2213	GO:0031490	3.50175	0.001
780	GO:0001763	3.4984666666666726	0.012
808	GO:1904029	3.49335	0.003
1577	GO:0001227	3.4913948412698343	0.009000000000000001
2898	GO:0097306	3.48725	0.001
2726	GO:0032092	3.487	
1001	GO:0071383	3.4855	0.002
1014	GO:0043434	3.4852559523809457	0.012
712	GO:0071559	3.4819999999999998	0.006
2707	GO:0030500	3.4755	0.002
2194	GO:0042470	3.471	0.002
2581	GO:0006720	3.471	
2184	GO:0048770	3.471	0.002
3099	GO:0031100	3.4685	
1184	GO:0016324	3.4659702380952297	0.012
1573	GO:0046332	3.455	0.004
1025	GO:0045296	3.453704761904766	0.015
1942	GO:0045685	3.45325	0.001
2107	GO:0030218	3.449	0.002
1332	GO:0007005	3.4478000000000053	0.006999999999999999
1082	GO:0030029	3.445830555555568	0.008
1809	GO:0032655	3.4395	0.002
1961	GO:0005796	3.43075	0.003
944	GO:0010906	3.43025	0.003
1444	GO:0045620	3.42875	0.003
2447	GO:0010594	3.4280666666666715	0.004
3750	GO:0001701	3.4252000000000042	0.009000000000000001
226	GO:0006897	3.424726190476187	0.009000000000000001
556	GO:0050807	3.422600000000004	0.011000000000000001
1657	GO:0009408	3.42025	0.005
786	GO:0048608	3.417533333333337	0.009000000000000001
2729	GO:0005814	3.41275	0.003
2464	GO:1903035	3.4115	0.002
2339	GO:0071482	3.41	0.002
392	GO:0031399	3.4079699809993937	
1455	GO:0042130	3.407	0.004
2903	GO:0006351	3.4040214285714265	0.013000000000000001
2917	GO:0097659	3.4040214285714265	0.013000000000000001
3756	GO:0043009	3.403800000000005	0.011000000000000001
1595	GO:0090575	3.4032000000000067	0.005
1504	GO:0098662	3.401791666666678	0.009000000000000001
418	GO:0004672	3.4014646464646536	0.003
1755	GO:0030888	3.3991	0.003
1401	GO:0072657	3.398999999999996	0.013000000000000001
2028	GO:0050795	3.3981	0.003
3848	GO:0120034	3.3975	0.002
419	GO:0030001	3.3952730158730047	0.003
1472	GO:0051241	3.3951640528589015	
2909	GO:0008306	3.38775	0.003
651	GO:0042221	3.386608470387214	
2135	GO:0032535	3.3862761904761918	0.023
1263	GO:0006006	3.38425	0.003
2071	GO:0043467	3.3765	0.002
1375	GO:0072594	3.3762666666666723	0.009000000000000001
1508	GO:0098660	3.371727272727261	0.006999999999999999
2502	GO:0051781	3.3701	0.006999999999999999
2877	GO:1903510	3.36985	0.004
1869	GO:0002460	3.3675	0.002
2882	GO:0051591	3.366533333333339	0.019
1158	GO:1990830	3.3645	0.002
2776	GO:0046822	3.36175	0.005
3132	GO:0045727	3.3605	0.004
3205	GO:0046637	3.36025	0.003
1169	GO:1990823	3.3560000000000003	0.002
2883	GO:0044706	3.355	0.008
2258	GO:0048771	3.35075	0.003
409	GO:0120036	3.3477284049284206	0.002
35	GO:0020037	3.3369999999999997	0.005
39	GO:0043177	3.3325	0.004
1722	GO:1903900	3.3259714285714335	0.01
739	GO:0044853	3.32275	0.006999999999999999
2753	GO:0016032	3.31975	0.004
989	GO:0003006	3.318879437229421	0.001
1119	GO:0032870	3.3148928571428513	0.019
2239	GO:0001776	3.3125	0.002
1011	GO:0035303	3.3125	0.006
10	GO:0046906	3.3125	0.006999999999999999
3352	GO:0045055	3.31185	0.006
462	GO:0007411	3.3099047619047672	0.027999999999999997
494	GO:0097485	3.3099047619047672	0.027999999999999997
2043	GO:0051048	3.3027678571428503	0.015
2193	GO:0032412	3.3014000000000046	0.017
2501	GO:0048534	3.2969404761904717	0.011000000000000001
2699	GO:0033273	3.2953	0.009000000000000001
1240	GO:0045595	3.2943042178324013	
1261	GO:0009199	3.29285	0.004
557	GO:0048858	3.2878000000000043	0.019
3384	GO:0110053	3.2866666666666697	0.018000000000000002
1975	GO:0045833	3.28575	0.005
1351	GO:0090277	3.2831	0.006999999999999999
3383	GO:0030833	3.283	0.006
1300	GO:0051046	3.280130136530152	0.003
3002	GO:0034763	3.2777	0.006
1010	GO:0007283	3.2774821428571403	0.015
1851	GO:0045638	3.27675	0.003
1028	GO:0048232	3.2741488095238065	0.015
394	GO:0008360	3.27375	0.005
3423	GO:0032956	3.26168452380952	0.016
3337	GO:0022411	3.260476190476197	0.022000000000000002
3325	GO:0006066	3.258704761904767	0.018000000000000002
1072	GO:0002064	3.2571	0.006999999999999999
1241	GO:0002793	3.25695	0.009000000000000001
2132	GO:0032526	3.25635	0.008
523	GO:0099513	3.2533095238095187	0.018000000000000002
982	GO:0048609	3.250619444444457	0.009000000000000001
664	GO:0051128	3.24813464161964	
1073	GO:0009755	3.2467	0.008
171	GO:0060089	3.245593323343312	
240	GO:0038023	3.245593323343312	
2746	GO:0005525	3.2430714285714224	0.018000000000000002
3707	GO:1905954	3.23925	0.011000000000000001
1974	GO:0046631	3.2391	0.005
486	GO:0009581	3.237	0.004
3789	GO:1901681	3.234733333333339	0.015
1724	GO:1990782	3.23175	0.005
1256	GO:0019903	3.22735	0.008
1925	GO:0006520	3.2264666666666715	0.015
373	GO:0016310	3.2256079606667902	0.001
1616	GO:0062207	3.2236	0.009000000000000001
826	GO:0030036	3.2229785714285666	0.017
1078	GO:0043025	3.214160714285708	0.013000000000000001
4570	GO:0044772	3.21345	0.011000000000000001
1306	GO:0009150	3.2120095238095296	0.019
809	GO:0034103	3.2095	0.006
829	GO:0010675	3.20775	0.009000000000000001
1105	GO:0040007	3.2055912698412623	0.02
1020	GO:0048589	3.2055912698412623	0.02
700	GO:0009582	3.20125	0.005
1108	GO:0000904	3.19925	0.011000000000000001
2512	GO:1903522	3.1942714285714326	0.019
1298	GO:0006163	3.1938095238095294	0.02
1063	GO:0016922	3.18935	0.008
1058	GO:0098858	3.187	0.004
1583	GO:0048646	3.1822969336219127	0.002
1624	GO:0032479	3.18125	0.006999999999999999
1217	GO:0019318	3.1786	0.009000000000000001
4593	GO:0044770	3.1782	0.013999999999999999
176	GO:0050793	3.177511975463457	
243	GO:0004888	3.1705800421800303	
1047	GO:0019900	3.163106060606075	
1637	GO:0006909	3.1627	0.006
4226	GO:0019827	3.16185	0.004
3417	GO:0008064	3.1587	0.016
1341	GO:0051604	3.1580761904761974	0.021
728	GO:0051716	3.1574980256885694	
1129	GO:0034330	3.157476190476185	0.024
185	GO:0030659	3.150750826950833	
1923	GO:1901991	3.1506	0.009000000000000001
1568	GO:0051101	3.14835	0.006
3375	GO:0030832	3.1482	0.016
955	GO:0009968	3.1467254134754015	
3373	GO:0005775	3.1463	0.013000000000000001
2741	GO:0019001	3.1386547619047582	0.022000000000000002
2751	GO:0032561	3.1386547619047582	0.022000000000000002
851	GO:0031647	3.1371047619047694	0.022000000000000002
1065	GO:0048513	3.136036917739135	
1355	GO:0005975	3.1346222222222346	0.013000000000000001
4213	GO:0098727	3.13385	0.004
1653	GO:0031225	3.1336	0.009000000000000001
391	GO:0031410	3.1296046487825917	
174	GO:0015630	3.12785	0.012
1550	GO:1901215	3.1254666666666733	0.018000000000000002
1091	GO:0010810	3.1249000000000047	0.011000000000000001
397	GO:0097708	3.1246911567190985	
2022	GO:0005179	3.1189999999999998	0.009000000000000001
298	GO:0030183	3.11785	0.012
2982	GO:0010467	3.1147809523809573	0.027000000000000003
2211	GO:0016705	3.1088	0.013000000000000001
2453	GO:0004252	3.10445	0.009000000000000001
2114	GO:0050770	3.10275	0.005
716	GO:0032879	3.10206673140015	
1121	GO:0022412	3.101696428571424	0.031
713	GO:0051049	3.1006017535096526	
178	GO:0012506	3.1005080336330404	
1288	GO:0051592	3.09225	0.011000000000000001
384	GO:0033554	3.0876832220883723	
3846	GO:0010811	3.0876	0.009000000000000001
805	GO:0045216	3.07755	0.01
2269	GO:0071478	3.0767	0.018000000000000002
622	GO:0030234	3.0755588938839	
2713	GO:0030278	3.0748	0.015
1264	GO:0005996	3.07375	0.012
2523	GO:0099503	3.0734047619047584	0.019
3387	GO:0032970	3.0550119047619004	0.026000000000000002
2958	GO:2000027	3.05315	0.015
2170	GO:0035148	3.052178571428572	0.012
3810	GO:0031732	3.051	
142	GO:0004918	3.051	
237	GO:0019959	3.051	
4106	GO:0031726	3.051	
184	GO:0038112	3.051	
3860	GO:0031735	3.051	
1495	GO:0001970	3.051	
1433	GO:0001969	3.051	
1127	GO:0042476	3.04935	0.013999999999999999
947	GO:0031256	3.04875	0.006999999999999999
3382	GO:0051493	3.0485261904761853	0.02
3312	GO:0050253	3.045	
3924	GO:0002408	3.0389999999999997	
831	GO:1990637	3.0380000000000003	
905	GO:1990646	3.0380000000000003	
3836	GO:0038116	3.035	
2272	GO:1902512	3.035	
206	GO:0019958	3.032	
2286	GO:1903626	3.032	
456	GO:0051246	3.0297971497664498	
2367	GO:0097296	3.029	
1236	GO:0072521	3.028980952380957	0.027999999999999997
917	GO:0007276	3.028738095238092	0.019
1966	GO:0010750	3.0269999999999997	
3930	GO:0097029	3.025	
3702	GO:2000427	3.025	
4335	GO:0070487	3.0239999999999996	
3711	GO:0002885	3.023	
1432	GO:0002434	3.023	
611	GO:0030030	3.0214745143745296	0.001
2806	GO:1905908	3.02	
1034	GO:0014856	3.02	
3010	GO:0060559	3.02	
3378	GO:0032271	3.0195	0.016
34	GO:0005344	3.0189999999999997	
1229	GO:0010918	3.0180000000000002	
3467	GO:0097199	3.0180000000000002	
2382	GO:0032368	3.01705	0.017
3903	GO:0043615	3.017	
978	GO:0032868	3.01665	0.021
2983	GO:0030730	3.016	
303	GO:0004875	3.016	
2992	GO:1904997	3.016	
2266	GO:1902510	3.015	
4313	GO:1903597	3.014	
1546	GO:0035976	3.014	
2065	GO:0030307	3.01345	0.017
4303	GO:0001660	3.013	
